url,name,status,kind,reason,startup,ratio,kbps,declared_kbps,n_variants,res,target,window,endlist,attempts_a,attempts_b,score,channel,cc
https://stream.eleden.com/livewtpm/ngrp:livewtpm_all/playlist.m3u8,Paraíso TV (720p),OK,hls,,1.08,14.71,1542,1596,2,1280x720,13,31.2,0,1,1,84.4,ParaisoTV.pr,pr
https://jmp2.uk/plu-5cb0cae7a461406ffe3f5213.m3u8,Paramount Movie Channel,OK,hls,,0.16,134.03,2600,3063,3,,5,25.0,0,1,1,99.6,ParamountMovieChannel.us,us
https://jmp2.uk/plu-68d566603d3a9580eb461251.m3u8,Paramount Network de Pluto TV,OK,hls,,0.89,84.5,2815,3063,3,,5,25.0,0,1,1,88.7,ParamountNetworkdePlutoTV.de,de
https://jmp2.uk/plu-5ff8c708653d080007361b14.m3u8,Paramount+ Picks,OK,hls,,2.92,68.74,2107,3063,3,,5,25.0,0,1,1,58.2,ParamountPlusPicks.us,us
https://jmp2.uk/plu-60804d85858bd00007c5d591.m3u8,Paranormal State,OK,hls,,0.92,82.45,2509,3063,3,,5,25.0,0,1,1,88.2,ParanormalState.us,us
https://mumt04.tangotv.in/m18aqlK4PARASGOLD/index.m3u8,Paras Gold (576p),OK,hls,,3.93,4.5,990,970,1,488x360,7,24.0,0,1,2,20.7,ParasGold.in,in
http://45.170.130.224:8000/play/a032/index.m3u8?hls,Paravision,OK,hls,,1.98,2.06,2542,2542,1,,3,11.6,0,1,1,36.6,Paravision.py,py
http://stream.pardesitv.online/pardesi/tracks-v1a1/mono.m3u8,Pardesi TV (720p),OK,hls,,0.77,9.7,3053,,1,,7,24.0,0,1,1,68.1,PardesiTV.ca,ca
http://193.147.254.64:1935/realizacion1/realizacion1/playlist.m3u8,Parlamento de Andalucía (576p) [Not 24/7],DEAD,,timeout,,,,,,,,,,2,0,0.0,ParlamentodeAndalucia.es,es
https://broadcasting.parlamentodenavarra.es/live/canal1/master.m3u8,Parlamento de Navarra (368p) [Not 24/7],OK,hls,,2.26,8.51,1236,1243,1,1280x720,10,30.0,0,1,1,54.0,ParlamentodeNavarra.es,es
https://cldf-hlsgw.r53.cdn.tv1.eu/1000153copo/hk1.m3u8,Parlamentsfernsehen 1 (1080p) [Not 24/7],OK,hls,,2.22,9.9,752,500,1,480x270,10,5400.0,0,1,1,52.5,Parlamentsfernsehen1.de,de
https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk2/_definst_/live/video/hk2_de.smil/playlist.m3u8,Parlamentsfernsehen 2 (1080p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,Parlamentsfernsehen2.de,de
https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk3/_definst_/live/video/hk3_de.smil/playlist.m3u8,Parlamentsfernsehen 3 (1080p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,Parlamentsfernsehen3.de,de
https://bttv-live-z.r53.cdn.tv1.eu/13014bundestag-hk4/_definst_/live/video/hk4_de.smil/playlist.m3u8,Parlamentsfernsehen 4 (1080p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,Parlamentsfernsehen4.de,de
https://stream.smashmalta.com:25463/live/webplayer/livestream/23.m3u8,Parliament of Malta (1080p),DEAD,,http_406,,,,,,,,,,1,0,4.0,ParliamentofMalta.mt,mt
https://cdn4.skygo.mn/live/disk1/Parlament/DASH-FTA/Parlament.mpd,Parliament TV (1080p),OK,dash,,2.2,,,,,,,,,1,0,21.0,ParliamentTV.mn,mn
https://ptvlive.kordia.net.nz/out/v1/daf20b9a9ec5449dadd734e50ce52b74/index.m3u8,Parliament TV (1080p),OK,hls,,2.8,5.44,1172,4506,6,1920x1080,10,60.0,0,1,1,52.7,ParliamentTV.nz,nz
https://stream.paroledivita.org/paroledivita.m3u8,Parole di Vita (1080p),OK,hls,,1.88,3.56,4207,4300,4,1920x1080,4,48.0,0,1,1,62.8,ParolediVita.it,it
https://backupmaxmedia.hvmultiplay.com/hls/stream3/parrandavallenata.m3u8,Parranda Vallenata (720p),OK,hls,,1.64,7.81,2788,,1,,10,59.9,0,1,1,57.2,ParrandaVallenata.co,co
https://parshls.wns.live/hls/stream.m3u8,Pars TV,OK,hls,,1.16,5.68,1542,,1,,5,100.1,0,1,1,61.6,ParsTV.us,us
http://103.175.73.12:8080/live/708/master.m3u8,Pasand TV (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,PasandTV.in,in
https://cpcdn.azureedge.net/PASCOCOFLLIVE1/PASCOCOFLLIVE1/playlist.m3u8,Pasco TV (Pasco County FL) (480p),DEAD,,http_404,,,,,,,,,,1,0,4.0,PascoTV.us,us
http://103.250.28.74:8000/play/a00t/index.m3u8,Pashto 1 (1080p),DEAD,,timeout,,,,,,,,,,2,0,0.0,Pashto1.pk,pk
http://15.204.246.24:8080/PasionesHD/index.m3u8,Pasiones Latin America (1080p),OK,hls,,0.05,150.35,2767,2610,1,1920x1080,6,22.9,0,1,1,97.2,PasionesLatinAmerica.us,us
http://185.63.52.103:8080/hls/passionelotto/1_2/index.m3u8,Passione Lotto (300p),DEAD,,timeout,,,,,,,,,,2,0,0.0,PassioneLotto.it,it
http://15.204.246.24:8080/PATSD/index.m3u8,PAT La Paz (576p),OK,hls,,0.03,357.12,324,320,1,720x480,7,24.0,0,1,1,93.1,PATLaPaz.bo,bo
https://video01.logicahost.com.br/grupomedia/grupomedia/playlist.m3u8,Patagonia Radio TV (720p),SLOW,hls,,5.43,3.07,1622,1561,1,1280x720,27,30.0,0,1,2,19.0,PatagoniaRadioTV.cl,cl
https://stream.smotrim.ru/hls2/static/playlist_4.m3u8,Patriot (720p),OK,hls,,1.54,6.09,4016,,1,,6,60.0,0,1,1,56.5,Patriot.ru,ru
https://redirector.rudo.video/hls-video/ey6283je82983je9823je8jowowiekldk9838274/pautatv/pautatv.smil/playlist.m3u8,Pauta (1080p),OK,hls,,2.3,5.61,4330,4419,4,1920x1080,5,15.0,0,1,1,60.4,Pauta.cl,cl
https://uni01rtmp.tulix.tv/kensecure/pjtv.stream/playlist.m3u8,Payam Javan TV (720p) [Not 24/7],OK,hls,,0.8,13.85,1891,3782,1,1280x720,12,30.0,0,1,1,80.1,PayamJavanTV.us,us
https://hlspackager.akamaized.net/live/DB/PAYAM_TV/HLS/PAYAM_TV.m3u8,Payam TV (1080p),OK,hls,,1.82,8.41,2577,3057,3,1920x1080,10,60.0,0,1,1,71.1,PayamTV.iq,iq
https://g5nl6xx5lpq6-hls-live.5centscdn.com/live1234/2621b29e501b445fabf227b086123b70.sdp/mono.m3u8,Payam-e-Afghan TV (480p) [Not 24/7],OK,hls,,1.22,13.22,1176,1170,1,1920x1080,9,50.0,0,1,1,76.0,PayameAfghanTV.us,us
https://hls.keshishhamid.live/hls/stream.m3u8,Payame Aramesh TV (720p),OK,hls,,0.25,21.8,2048,,1,,4,80.0,0,1,1,86.9,PayameArameshTV.us,us
https://uni6rtmp.tulix.tv/ucur1/Payvand/playlist.m3u8,Payvand TV (720p) [Not 24/7],OK,hls,,2.0,10.12,3261,3130,1,1280x720,6,20.0,0,1,1,59.4,PayvandTV.ir,ir
https://tgn.bozztv.com/cus01/ucur1/Payvand/index.m3u8,Payvand TV (720p),OK,hls,,0.76,16.49,3261,3130,1,1280x720,6,20.0,0,1,1,82.2,PayvandTV.us,us
https://iptv.tapesh.tv/tapesh/playlist.m3u8,PBC Tapesh TV (720p),OK,hls,,1.4,10.26,2944,2628,3,1920x1080,10,30.0,0,1,1,79.2,PBCTapeshTV.us,us
http://190.93.224.42/PBO/index.m3u8,PBO (1080p),OK,hls,,2.02,3.9,3341,3430,1,1280x720,7,24.0,0,1,1,46.8,PBO.pe,pe
https://jmp2.uk/plu-60d39387706fe50007fda8e8.m3u8,PBR RidePass (720p),OK,hls,,1.0,35.69,2582,3063,3,,5,25.0,0,1,1,87.0,PBRRidePass.us,us
https://amg02333-pbs-amg02333c1-samsung-au-1253.playouts.now.amagi.tv/PBSD-AntiquesRoadTripSF-samsung/playlist.m3u8,PBS Antiques Road Trip (1080p),OK,hls,,0.48,46.28,4426,6046,4,1920x1080,6,54.0,0,1,1,102.8,AntiquesRoadTrip.us,us
https://khetdt.lls.pbs.org/out/v1/7ec7903413294b72bb64f83963d8ea9b/index.m3u8,PBS Honolulu HI (KHET) (1080p) [Not 24/7],DEAD,,http_204,,,,,,,,,,1,0,4.0,PBS.us,us
https://2-fss-2.streamhoster.com/pl_140/amlst:200914-1315484/playlist.m3u8,PBS KET2 (720p),DEAD,hls,master_not_hls,,,,,,,,,,1,0,4.0,WKPCDT2.us,us
https://2-fss-2.streamhoster.com/pl_132/amlst:200914-1315486/playlist.m3u8,PBS KET KY (480p),DEAD,hls,master_not_hls,,,,,,,,,,1,0,4.0,KentuckyEducationalTelevision.us,us
https://2-fss-1.streamhoster.com/pl_122/amlst:200914-2942150/playlist.m3u8,PBS KET World (480p),DEAD,hls,master_not_hls,,,,,,,,,,1,0,4.0,KentuckyEducationalTelevision.us,us
https://livestream.pbskids.org/out/v1/14507d931bbe48a69287e4850e53443c/est.m3u8,PBS Kids (720p),OK,hls,,0.55,27.9,3219,4541,3,1280x720,8,300.3,0,1,1,97.9,PBSKids.us,us
https://livestream.pbskids.org/out/v1/94b88ad58fc14f84a9382341f1c00b82/akst.m3u8,PBS Kids Alaska (1080p),OK,hls,,0.43,28.68,2682,4541,3,1280x720,8,294.3,0,1,1,99.9,PBSKidsAlaska.us,us
https://2-fss-2.streamhoster.com/pl_140/amlst:200914-1298290/playlist.m3u8,PBS Kids Eastern/Central (720p),DEAD,hls,master_not_hls,,,,,,,,,,1,0,4.0,PBSKidsEasternCentral.us,us
https://livestream.pbskids.org/out/v1/aa31792fee094b24b09045483f04d150/hast.m3u8,PBS Kids Hawaii (720p),OK,hls,,0.21,86.83,1558,4541,3,1280x720,8,294.3,0,1,1,104.2,PBSKidsHawaii.us,us
https://livestream.pbskids.org/out/v1/3fe3030a2c8045a3932f4289d9eba3e6/mst.m3u8,PBS Kids Mountain (1080p),OK,hls,,0.19,85.98,1269,4541,3,1280x720,8,294.3,0,1,1,104.5,PBSKidsMountain.us,us
https://livestream.pbskids.org/out/v1/11f2e6b73eaa4887b3746cb863960e79/pst.m3u8,PBS Kids Pacific (1080p),OK,hls,,0.23,103.02,2194,4541,3,1280x720,8,300.3,0,1,1,103.9,PBSKidsPacific.us,us
https://kuondt.lls.pbs.org/out/v1/91d8b5ffc5c1453c8a621508a07749a6/index.m3u8,PBS Lincoln NE (KUON) (1080p) [Geo-blocked],DEAD,,http_204,,,,,,,,,,1,0,4.0,PBS.us,us
https://2-fss-2.streamhoster.com/pl_138/amlst:201814-1291584/playlist.m3u8,PBS MPT Baltimore MD (WMPB) (1080p),OK,hls,,0.79,12.49,6559,4000,3,1920x1080,5,16.0,0,1,1,90.0,CW.us,us
https://pbs.lls.cdn.pbs.org/est/index.m3u8,PBS National East (1080p) [Geo-blocked],OK,hls,,0.52,61.0,4255,5278,4,1920x1080,5,40.0,0,1,1,102.2,PBS.us,us
https://d3mr43kyql7wgk.cloudfront.net/PBS_Nature.m3u8,PBS Nature (1080p),OK,hls,,0.47,30.51,4454,6046,4,1920x1080,6,54.0,0,1,1,102.5,PBSNature.us,us
https://wnjtdt.lls.pbs.org/out/v1/e62efd8d4f92403996425fc389df0ffd/index.m3u8,PBS New Jersey NJ (WNJT) (1080p) [Not 24/7],DEAD,,http_204,,,,,,,,,,1,0,4.0,PBS.us,us
https://hls-kmosdt.lls.cdn.pbs.org/hls/live/index.m3u8,PBS Sedalia British Columbia MO (KMOS) (1080p) [Geo-blocked],OK,hls,,0.58,24.52,3171,3572,3,1280x720,7,60.1,0,1,1,96.3,PBS.us,us
https://d3hqevbyoxtkoi.cloudfront.net/PBS_Travel.m3u8,PBS Travel (1080p),OK,hls,,0.3,43.01,4382,6046,4,1920x1080,6,54.0,0,1,1,105.5,PBSTravel.us,us
https://yuppnimrestreammum.akamaized.net/181224/smil:peaceofmind.smil/playlist.m3u8?hdnts=st=1735898689~exp=1835898688~acl=*~hmac=f5fe24724fe05481e3841f9eb5ab8efdee0a3dd83645ae9dcf45703f525bab7b,Peace of Mind TV (576p),SLOW,hls,,2.9,1.82,2014,1928,2,704x396,4,32.0,0,1,2,36.6,PeaceofMindTV.in,in
https://dzkyvlfyge.erbvr.com/PeaceTvBangla/index.m3u8,Peace TV Bangla (1080p),OK,hls,,2.55,3.45,5659,7020,4,1920x1080,6,24.0,0,1,1,52.5,PeaceTVBangla.ae,ae
https://dzkyvlfyge.erbvr.com/PeaceTvChinese/index.m3u8,Peace TV Chinese (1080p),OK,hls,,2.72,2.91,5711,7170,4,1920x1080,6,24.0,0,1,1,48.4,PeaceTVChinese.ae,ae
https://dzkyvlfyge.erbvr.com/PeaceTvEnglish/index.m3u8,Peace TV English (1080p),OK,hls,,2.42,3.55,5819,7210,4,1920x1080,6,24.0,0,1,1,54.7,PeaceTVEnglish.ae,ae
https://dzkyvlfyge.erbvr.com/PeaceTvUrdu/index.m3u8,Peace TV Urdu (1080p),OK,hls,,2.69,3.33,5895,7160,4,1920x1080,6,24.0,0,1,1,50.1,PeaceTVUrdu.ae,ae
http://103.175.73.12:8080/live/695/master.m3u8,Pear TV (576p),DEAD,,timeout,,,,,,,,,,2,0,0.0,PearTV.in,in
https://iptv.peer.biz/live/peertv-it.m3u8,Peer TV Alto Adige (1280p),OK,hls,,3.01,7.52,2077,0,1,,12,72.0,0,1,1,36.3,PeerTVAltoAdige.it,it
https://iptv.peer.biz/live/peertv-en.m3u8,Peer TV South Tyrol (1280p),OK,hls,,3.05,6.9,2605,0,1,,12,72.0,0,1,1,35.0,PeerTVSouthTyrol.it,it
https://iptv.peer.biz/live/peertv.m3u8,Peer TV Südtirol (1080p),OK,hls,,3.11,6.66,2063,0,1,,12,72.0,0,1,1,33.8,PeerTVSudtirol.it,it
https://video.streams.ovh:1936/pellatv/pellatv/master.m3u8,Pella TV (576p) [Not 24/7],OK,hls,,3.88,3.77,1529,1547,1,1280x720,20,33.2,0,1,1,22.6,PellaTV.gr,gr
https://liveingesta318.cdnmedia.tv/rtvvilafrancalive/smil:live.smil/playlist.m3u8?DVR=,Penedès Televisió (1080p),OK,hls,,0.55,17.47,1194,750,1,1280x720,7,12.0,0,1,1,85.8,PenedesTelevisio.es,es
https://s.emisoras.tv:8081/penielkids/index.m3u8,Peniel Kids & Young (480p),OK,hls,,0.28,43.34,957,1340,1,854x480,7,22.8,0,1,1,93.4,PenielKY.gt,gt
https://s.emisoras.tv:8081/penielmusical/index.m3u8,Peniel Musical (480p),OK,hls,,0.27,43.06,1285,1280,1,854x480,7,23.8,0,1,1,93.5,PenielMusical.gt,gt
https://s.emisoras.tv:8081/penielbibliaabierta/index.m3u8,Peniel TV Biblia Abierta (480p),OK,hls,,0.28,52.37,416,400,1,654x480,7,24.0,0,1,1,93.4,PenielTVBibliaAbierta.gt,gt
https://playlist.dacast.com/live/a72117af-d78e-7ffe-7c12-1af6cd4a8483-live-42172a86-494b-a866-498f-dbaff4b5e3c0/master.m3u8,Pent TV,OK,hls,,0.81,18.29,1429,1628,1,1280x720,3,15.0,0,1,1,82.3,PentTV.gh,gh
https://3ab76e42.wurl.com/master/f36d25e7e52f1ba8d7e56eb859c636563214f541/UmFrdXRlblRWLWV1X1Blb3BsZUFyZUF3ZXNvbWVfSExT/playlist.m3u8,People Are Awesome (720p),OK,hls,,0.4,45.98,1962,3075,4,1280x720,7,60.1,0,1,1,101.3,PeopleAreAwesome.us,us
https://jukin-peopleareawesome-2-au.samsung.wurl.tv/playlist.m3u8,People Are Awesome (720p),OK,hls,,0.45,49.37,3553,3072,3,1280x720,6,60.1,0,1,1,100.6,PeopleAreAwesome.us,us
https://jmp2.uk/plu-5d14fb6c84dd37df3b4290c5.m3u8,Peppa Pig,OK,hls,,0.92,108.12,2730,3063,3,,5,25.0,0,1,1,88.2,PeppaPig.us,us
https://cdn-2.pishow.tv/live/1383/master.m3u8,Peppers TV (751p),DEAD,,http_404,,,,,,,,,,1,0,4.0,PeppersTV.in,in
https://canadaremar2.todostreaming.es/live/peque-pequetv.m3u8,Pequeradio (720p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,Pequeradio.es,es
https://live-evg7.tv360.bitel.com.pe/bitel/pequestv/playlist.m3u8,Peques TV (720p),OK,hls,,1.22,25.46,2486,2090,1,1920x1080,6,24.0,0,1,1,81.7,PequesTV.pe,pe
https://ss2.tvrdomi.com:1936/peraviavision/peraviavision/playlist.m3u8,Peravia Vision (480p) [Geo-blocked],DEAD,,http_404,,,,,,,,,,1,0,4.0,PeraviaVision.do,do
http://stream.mcquack.net/121/index.m3u8,Peretz International (576p),OK,hls,,1.81,3.79,1785,1830,1,1024x576,5,20.0,0,1,1,48.6,PeretzInternational.ru,ru
https://jmp2.uk/plu-64eddc3485efec00085b0369.m3u8,Perry Mason,OK,hls,,0.29,50.54,2456,3063,3,,5,25.0,0,1,1,97.7,PerryMason.de,de
https://jmp2.uk/plu-63e20bd160bc8f0008b4c949.m3u8,Perry Mason,OK,hls,,0.33,74.1,2432,3063,3,,5,25.0,0,1,1,97.0,PerryMason.us,us
https://jmp2.uk/plu-6197086891ddd4000739941a.m3u8,Perry Mason,OK,hls,,0.31,83.15,2446,3063,3,,5,25.0,0,1,1,97.3,PerryMason.us,us
https://hls.xtvmedia.pp.ua:8443/hls/trk1tv.m3u8,Pershiy XTV Media (576p),DEAD,,http_523,,,,,,,,,,1,0,4.0,PershiyXTVMedia.ua,ua
https://api-tv.ipnet.ua/api/v1/manifest/2118742505.m3u8,Pershyi (1080p),OK,hls,,3.9,2.41,7946,1000,1,,6,24.0,0,1,2,13.1,Pershyi.ua,ua
http://stream.mcquack.net/404/index.m3u8,Pershyi avtomobilnyi (1080p),OK,hls,,1.99,3.33,3898,3860,1,1920x1080,5,20.0,0,1,1,48.6,Pershyiavtomobilnyi.ua,ua
http://stream.mcquack.net/246/index.m3u8,Pershyi Zahidnyi (1080p),OK,hls,,2.04,3.23,3883,3920,1,1920x1080,5,20.0,0,1,1,47.5,PershyiZahidnyi.ua,ua
https://cinehls.persiana.live/hls/stream.m3u8,Persiana Cinema,OK,hls,,1.26,5.21,1871,,1,,5,100.0,0,1,1,59.4,PersianaCinema.fr,fr
https://comedyhls.persiana.live/hls/stream.m3u8,Persiana Comedy,OK,hls,,1.22,5.3,1522,,1,,5,100.0,0,1,1,60.1,PersianaComedy.fr,fr
https://scihls.persiana.live/hls/stream.m3u8,Persiana Docs,OK,hls,,1.21,5.36,1629,,1,,5,100.0,0,1,1,60.4,PersianaDocs.fr,fr
https://familyhls.persiana.live/hls/stream.m3u8,Persiana Family,OK,hls,,1.17,5.58,1685,,1,,5,100.0,0,1,1,61.3,PersianaFamily.fr,fr
https://fighthls.persiana.live/hls/stream.m3u8,Persiana Fight,OK,hls,,1.29,5.71,1799,,1,,7,95.8,0,1,1,59.7,PersianaFight.fr,fr
https://sonhls.persiana.live/hls/stream.m3u8,Persiana Folk,OK,hls,,1.19,5.49,1399,,1,,5,100.0,0,1,1,60.9,PersianaFolk.fr,fr
https://irhls.persiana.live/hls/stream.m3u8,Persiana Iranian,OK,hls,,1.18,5.54,1314,,1,,5,100.0,0,1,1,61.1,PersianaIranian.fr,fr
https://junhls.persiana.live/hls/stream.m3u8,Persiana Junior,OK,hls,,1.23,5.34,1621,,1,,5,100.0,0,1,1,60.1,PersianaJunior.fr,fr
https://korhls.persiana.live/hls/stream.m3u8,Persiana Korea,OK,hls,,1.37,5.54,1577,,1,,5,100.0,0,1,1,58.3,PersianaKorea.fr,fr
https://latinohls.persiana.live/hls/stream.m3u8,Persiana Latino,DEAD,,tls,,,,,,,,,,1,0,4.0,PersianaLatino.fr,fr
https://phd2hls.persiana.live/hls/stream.m3u8,Persiana Medical,OK,hls,,1.26,5.19,1951,,1,,5,100.0,0,1,1,59.4,PersianaMedical.fr,fr
https://musichls.persiana.live/hls/stream.m3u8,Persiana Music,OK,hls,,1.29,4.99,1716,,1,,5,100.0,0,1,1,58.6,4Music.fr,fr
https://noshls.persiana.live/hls/stream.m3u8,Persiana Nostalgia,OK,hls,,1.25,5.17,1701,,1,,5,100.0,0,1,1,59.5,PersianaNostalgia.fr,fr
https://euhls.persiana.live/hls/stream.m3u8,Persiana Plus,OK,hls,,1.19,5.45,1463,,1,,5,100.0,0,1,1,60.8,PersianaPlus.fr,fr
https://twohls.persiana.live/hls/stream.m3u8,Persiana Reality,DEAD,,tls,,,,,,,,,,1,0,4.0,PersianaReality.fr,fr
https://onehls.persiana.live/hls/stream.m3u8,Persiana Series,OK,hls,,1.29,5.0,1699,,1,,5,100.0,0,1,1,58.6,PersianaSeries.fr,fr
https://kphls.persiana.live/hls/stream.m3u8,Persiana Teen,DEAD,,tls,,,,,,,,,,1,0,4.0,PersianaTeen.fr,fr
https://ptravelhls.persiana.live/hls/stream.m3u8,Persiana Travel,OK,hls,,1.31,5.4,1574,,1,,5,100.0,0,1,1,58.9,PersianaTravel.fr,fr
https://turkhls.persiana.live/hls/stream.m3u8,Persiana Turkiye,OK,hls,,1.26,5.11,1677,,1,,5,100.0,0,1,1,59.2,PersianaTurkiye.fr,fr
https://raphls.persiana.live/hls/stream.m3u8,Persiana Vibe,OK,hls,,1.27,5.15,1491,,1,,5,100.0,0,1,1,59.1,PersianaVibe.fr,fr
https://ngtrk.dc.beltelecom.by/ngtrk/smil:informacionnyy.smil/playlist.m3u8,Perviy Informationniy HD (1080p),SLOW,hls,,4.41,16.03,5564,5160,3,1920x1080,31,90.0,0,1,2,44.0,PerviyInformationniy.by,by
https://cdn-dvr.ntv.ru/Perviy_otdel/index.m3u8,Perviy otdel (1080p),OK,hls,,2.08,4.64,2759,2790,2,1280x720,6,24.0,0,1,1,59.4,Perviyotdel.ru,ru
https://cdn-dvr.ntv.ru/Pes/index.m3u8,Pes (1080p),OK,hls,,2.05,4.76,2783,2810,2,1280x720,6,24.0,0,1,1,60.1,Pes.ru,ru
https://petclub-samsungaus.amagi.tv/playlist.m3u8,Pet Club TV (1080p),OK,hls,,3.43,2.99,4052,4716,4,1920x1080,6,60.0,0,1,1,38.0,PetClubTV.hk,hk
https://video04.logicahost.com.br/petloverstv/petloverstv/playlist.m3u8,Petlovers TV,SLOW,hls,,5.06,3.2,2258,3063,1,1440x720,20,32.0,0,1,2,19.4,PetloversTV.br,br
https://jmp2.uk/plu-64f6180130ab3300083d896b.m3u8,PFL MMA (720p),OK,hls,,0.58,152.23,1032,3063,3,,5,25.0,0,1,1,93.3,PFLMMA.us,us
https://d11k1mnrgfposz.cloudfront.net/playlist.m3u8,PGA Tour (1080p),OK,hls,,0.61,26.24,4453,4909,5,1920x1080,7,60.1,0,1,1,99.1,PGATour.us,us
https://streamer2.nexgen.bz/16-PGTV/index.m3u8,PGTV (720p),DEAD,,http_403,,,,,,,,,,1,0,4.0,PGTV.bz,bz
https://5be80bd118c27.streamlock.net:433/phenomenaltv/phenomenal/playlist.m3u8,Phenomenal Life TV (1080p),DEAD,,timeout,,,,,,,,,,2,0,4.0,PhenomenalLifeTV.ng,ng
https://livestream.telvue.com/phillycam1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,PhillyCAM (720p),OK,hls,,1.14,12.58,2295,2292,3,1280x720,7,24.0,0,1,1,82.2,PhillyCAM.us,us
https://livestream.telvue.com/ctyphiladelphia1/f7b44cfafd5c52223d5498196c8a2e7b.sdp/playlist.m3u8,PHLgovTV (720p),OK,hls,,1.22,9.9,2292,2277,3,1280x720,7,24.0,0,1,1,78.9,PHLgovTV.us,us
https://zdf-hls-19.akamaized.net/hls/live/2016502/de/high/master.m3u8,Phoenix (720p) [Geo-blocked],DEAD,,http_403,,,,,,,,,,1,0,4.0,phoenix.de,de
https://cdn3.wowza.com/5/bGZUOHp2TnhudnM2/phoenix/G1498_006/playlist.m3u8,PHXTV,OK,hls,,1.18,16.19,2235,2316,1,1280x720,13,30.3,0,1,1,75.7,PHXTV.us,us
https://5ff3d9babae13.streamlock.net/8028/8028/playlist.m3u8,Pichilemu TV (1080p),OK,hls,,3.78,5.62,1289,1359,1,1280x720,12,30.0,0,1,2,27.6,PichilemuTV.cl,cl
http://51.254.47.72:1935/piera/smil:piera.smil/master.m3u8,Piera TV (720p) [Not 24/7],DEAD,,timeout,,,,,,,,,,2,0,0.0,PieraTV.es,es
https://stream.streaming4u.hu/PilisTV/index.m3u8,PilisTV (1080p) [Geo-blocked],DEAD,,http_403,,,,,,,,,,1,0,4.0,PilisTV.hu,hu
https://goliveafrica.media:9998/live/627e198474bd1/index.m3u8,Pillar TV (720p) [Not 24/7],DEAD,,http_404,,,,,,,,,,1,0,4.0,PillarTV.ke,ke
https://jmp2.uk/plu-61c091343bf4940007803e03.m3u8,Pimp My Ride,OK,hls,,3.35,29.17,2916,3063,3,,5,25.0,0,1,1,50.9,PimpMyRide.se,se
https://jmp2.uk/plu-61c1d6e1f5acaf0007f8381d.m3u8,Pimp My Ride,OK,hls,,0.9,71.45,2637,3063,3,,5,25.0,0,1,1,88.5,PimpMyRide.se,se
https://jmp2.uk/plu-61c09a3894aa450007814aea.m3u8,Pimp My Ride,OK,hls,,3.39,26.95,2916,3063,3,,5,25.0,0,1,1,49.7,PimpMyRide.se,se
https://sistemastr.tropicalmoonmedia.com/live/7C452409423F57ADC960F6405635267F/7.m3u8,Pindin TV,OK,hls,,0.48,32.07,2301,,1,,13,61.1,0,1,1,86.8,PindinTV.pa,pa
https://edge8.pink.rs/pinktv/index.m3u8,Pink (720p),DEAD,,tls,,,,,,,,,,1,0,4.0,Pink.rs,rs
https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/pinole/G0032_004/playlist.m3u8,Pinole Community Television (PCTV) Channel 26 (Pinole CA) (480p),OK,hls,,2.23,8.26,1169,1173,1,640x480,15,30.0,0,1,1,52.4,PCTV26.us,us
https://cdn3.wowza.com/5/cXdyRHF0Z3kxN0k2/pinole/G0032_002/playlist.m3u8,Pinole Community Television (PCTV) Channel 28 (Pinole CA) (480p),OK,hls,,2.06,9.64,867,870,1,640x360,17,30.0,0,1,1,55.4,PCTV28.us,us
https://s153.ipcamlive.com/streams/99pic5fsknh2gnvhx/stream.m3u8,Pirineus TV (1080p),DEAD,,http_404,,,,,,,,,,1,0,4.0,PirineusTV.es,es
https://vg-pitaaratvlive.akamaized.net/v1/master/611d79b11b77e2f571934fd80ca1413453772ac7/vglive-sk-583798/playlist.m3u8,Pitaara (720p),OK,hls,,3.02,2.21,2702,3000,3,1280x720,6,12.0,0,1,1,38.9,Pitaara.in,in
https://live-evg7.tv360.bitel.com.pe/bitel/piuratvSRT/playlist.m3u8,PiuraTV (720p),OK,hls,,1.64,10.95,1489,1475,1,1280x720,6,24.0,0,1,1,65.5,PiuraTV.pe,pe
http://stream.mcquack.net/323/index.m3u8,Pixel TV (1080p),OK,hls,,2.06,3.19,4004,3920,1,1920x1080,5,20.0,0,1,1,47.1,PixelTV.ua,ua
https://jmp2.uk/plu-66bb374ba4ee27000841a62c.m3u8,Pixel.tv (720p),OK,hls,,0.94,92.99,844,3063,3,,5,25.0,0,1,1,87.9,PixelTV.pl,pl
https://frndlymsl.akamaized.net/hls/live/2006426/pixlmsl/pixlmsl/playlist.m3u8?hdnts=st=1606053234~exp=3216054041~acl=*~hmac=208d261d9f98d76a5ac30aa2ce51751f88ee50cfc24812b7cbea8b0397489a07,PixL TV,DEAD,hls,media_http_404,,,,3581,4,1280x720,,,,1,1,17.3,PixLTV.us,us
